brand,model,milage,fuel_type,transmission,ext_col,int_col,accident,clean_title,price,engine_size,car_age,age_range,milage_range
Chevrolet,Other,56675.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,19750.0,323.0,10,10–12,50K–75K
Porsche,Other,92000.0,Gasoline,8-Speed A/T,Other,Gray,None reported,Yes,23000.0,400.0,12,10–12,75K–100K
Dodge,Other,96000.0,Gasoline,5-Speed A/T,Gray,Other,At least 1 accident or damage reported,Yes,12000.0,340.0,20,13+,75K–100K
INFINITI,Other,33500.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,23000.0,330.0,11,10–12,25K–50K
Land,Other,16754.0,Gasoline,8-Speed A/T,White,Other,None reported,Yes,112000.0,557.0,5,4–6,0–25K
Toyota,Other,53249.0,Hybrid,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,9250.0,147.0,18,13+,50K–75K
GMC,Other,119000.0,Gasoline,A/T,Other,Brown,None reported,Yes,12500.0,281.0,9,7–9,100K–150K
Lincoln,Other,29336.0,Gasoline,8-Speed Automatic,Black,Other,None reported,Unknown,36999.0,2.0,4,4–6,25K–50K
RAM,Other,86000.0,Diesel,6-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,41000.0,350.0,8,7–9,75K–100K
RAM,Other,177000.0,Diesel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,40500.0,385.0,11,10–12,150K+
Mercedes-Benz,Other,93500.0,Gasoline,A/T,Black,Black,At least 1 accident or damage reported,Yes,15900.0,362.0,12,10–12,75K–100K
BMW,M5 Base,47700.0,Gasoline,8-Speed A/T,Other,Other,At least 1 accident or damage reported,Yes,54999.0,600.0,7,7–9,25K–50K
Ford,Other,97496.0,Gasoline,6-Speed M/T,Gray,Gray,Unknown,Unknown,24500.0,390.0,22,,75K–100K
Acura,Other,16120.0,Gasoline,8-Speed Automatic with Auto-Shift,Gray,Other,None reported,Unknown,26599.0,2.4,3,0–3,0–25K
Buick,Other,147589.0,Gasoline,A/T,White,Beige,At least 1 accident or damage reported,Yes,2800.0,275.0,20,13+,100K–150K
Cadillac,Other,95570.0,E85 Flex Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,22000.0,403.0,12,10–12,75K–100K
Mercedes-Benz,Other,45791.0,Gasoline,9-Speed A/T,Gray,Gray,None reported,Yes,52000.0,463.0,7,7–9,25K–50K
INFINITI,Other,60000.0,Gasoline,7-Speed A/T,Silver,Beige,At least 1 accident or damage reported,Yes,25950.0,400.0,9,7–9,50K–75K
Buick,Other,50000.0,Gasoline,6-Speed A/T,White,Black,None reported,Yes,18795.0,138.0,6,4–6,25K–50K
Mercedes-Benz,Other,33481.0,Gasoline,9-Speed Automatic,Black,Other,None reported,Unknown,43999.0,3.0,6,4–6,25K–50K
Jeep,Other,107000.0,Gasoline,A/T,Gray,Gray,None reported,Yes,5900.0,210.0,15,13+,100K–150K
Mercedes-Benz,Other,60000.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,37000.0,536.0,14,13+,50K–75K
Audi,Other,55000.0,Gasoline,A/T,White,Brown,None reported,Yes,28000.0,333.0,9,7–9,50K–75K
Mazda,Other,4004.0,Gasoline,6-Speed A/T,Black,Black,None reported,Yes,25500.0,186.0,3,0–3,0–25K
Bentley,Other,57800.0,Gasoline,6-Speed A/T,Blue,Beige,Unknown,Unknown,59400.0,600.0,16,13+,50K–75K
Bentley,Other,10972.0,Gasoline,8-Speed Automatic with Auto-Shift,Other,Black,None reported,Yes,217950.0,4.0,3,0–3,0–25K
Bentley,Other,27858.0,Gasoline,8-Speed Automatic with Auto-Shift,Other,Black,None reported,Yes,197750.0,4.0,3,0–3,25K–50K
Porsche,Other,31678.0,Gasoline,–,Silver,Black,None reported,Unknown,106798.0,3.0,7,7–9,25K–50K
Volkswagen,Other,47144.0,Gasoline,6-Speed M/T,Blue,Black,None reported,Yes,29950.0,292.0,9,7–9,25K–50K
Hyundai,Other,165454.0,Gasoline,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,4000.0,306.0,14,13+,150K+
Ford,F-150 XLT,98000.0,Gasoline,10-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,25500.0,375.0,7,7–9,75K–100K
Hyundai,Other,39913.0,Gasoline,6-Speed Automatic,Other,Beige,None reported,Unknown,22749.0,2.4,5,4–6,25K–50K
Ford,Other,147191.0,Gasoline,6-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,12990.0,305.0,12,10–12,100K–150K
BMW,Other,53600.0,Gasoline,8-Speed A/T,Silver,Black,None reported,Yes,25980.0,300.0,11,10–12,50K–75K
Dodge,Other,100100.0,Gasoline,Transmission w/Dual Shift Mode,Other,Black,None reported,Yes,17000.0,,15,13+,100K–150K
Mercedes-Benz,Other,1750.0,Gasoline,9-Speed A/T,Blue,Black,None reported,Yes,199995.0,577.0,5,4–6,0–25K
Dodge,Other,2750.0,Gasoline,8-Speed A/T,Other,Black,None reported,Yes,104500.0,797.0,5,4–6,0–25K
Porsche,Other,40800.0,Gasoline,7-Speed A/T,Other,Beige,None reported,Yes,35500.0,265.0,12,10–12,25K–50K
Porsche,Other,36798.0,Gasoline,7-Speed Automatic with Auto-Shift,Other,Black,At least 1 accident or damage reported,Yes,49500.0,2.0,7,7–9,25K–50K
Ford,Other,77699.0,Diesel,Automatic,White,Other,Unknown,Unknown,49883.0,6.7,4,4–6,75K–100K
Ford,Other,87500.0,Gasoline,A/T,Other,Black,At least 1 accident or damage reported,Yes,14900.0,315.0,15,13+,75K–100K
Chevrolet,Other,93000.0,Gasoline,A/T,Black,Black,None reported,Yes,38500.0,355.0,5,4–6,75K–100K
Mercedes-Benz,Other,41515.0,Gasoline,9-Speed Automatic,Black,Black,None reported,Yes,28251.0,2.0,7,7–9,25K–50K
RAM,Other,19000.0,E85 Flex Fuel,8-Speed Automatic,Other,Other,At least 1 accident or damage reported,Unknown,33242.0,3.6,6,4–6,0–25K
Toyota,Other,1539.0,Hybrid,Automatic,Other,Other,At least 1 accident or damage reported,Yes,76373.0,3.4,2,0–3,0–25K
BMW,M5 Base,31090.0,Gasoline,8-Speed A/T,Other,Black,At least 1 accident or damage reported,Yes,68000.0,600.0,7,7–9,25K–50K
Mazda,Other,21701.0,Gasoline,6-Speed Automatic,Other,Black,None reported,Unknown,25099.0,2.5,3,0–3,0–25K
Nissan,Other,97726.0,Gasoline,Variable,Other,Other,At least 1 accident or damage reported,Unknown,15998.0,2.5,9,7–9,75K–100K
Audi,Other,73000.0,Diesel,8-Speed A/T,White,Gray,None reported,Yes,34000.0,240.0,10,10–12,50K–75K
Genesis,Other,23600.0,Gasoline,A/T,Blue,Gray,None reported,Yes,31900.0,311.0,5,4–6,0–25K
Rolls-Royce,Other,8755.0,Gasoline,A/T,Black,Black,None reported,Yes,166900.0,563.0,9,7–9,0–25K
BMW,Other,20500.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,67900.0,560.0,6,4–6,0–25K
Ford,Other,57912.0,Gasoline,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,18750.0,305.0,12,10–12,50K–75K
BMW,Other,35000.0,Gasoline,A/T,Black,Black,None reported,Yes,18500.0,360.0,16,13+,25K–50K
Nissan,Other,7089.0,Gasoline,1-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,29895.0,214.0,2,0–3,0–25K
Lincoln,Other,35469.0,Gasoline,6-Speed Automatic,Black,Black,Unknown,Unknown,30890.0,2.3,6,4–6,25K–50K
Kia,Other,14676.0,Gasoline,8-Speed Automatic,Other,Gray,None reported,Unknown,46787.0,3.8,3,0–3,0–25K
Lincoln,Other,13750.0,Gasoline,10-Speed A/T,White,Beige,None reported,Yes,79999.0,440.0,3,0–3,0–25K
Mercedes-Benz,Other,13300.0,Gasoline,A/T,Black,Black,None reported,Yes,62500.0,449.0,10,10–12,0–25K
Chevrolet,Other,117000.0,Gasoline,6-Speed A/T,Blue,Beige,None reported,Yes,27000.0,6.0,8,7–9,100K–150K
Audi,Other,27100.0,Hybrid,A/T,White,Black,None reported,Yes,50000.0,335.0,5,4–6,25K–50K
Ford,Other,89352.0,Gasoline,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,20989.0,310.0,8,7–9,75K–100K
Chevrolet,Other,100000.0,Gasoline,A/T,White,Black,At least 1 accident or damage reported,Yes,8500.0,153.0,7,7–9,75K–100K
Land,Other,16000.0,Hybrid,A/T,Silver,Black,None reported,Yes,75500.0,395.0,5,4–6,0–25K
Land,Other,15200.0,Gasoline,A/T,White,Black,None reported,Yes,62999.0,296.0,2,0–3,0–25K
BMW,Other,39960.0,Gasoline,6-Speed M/T,White,Brown,None reported,Yes,38995.0,400.0,13,13+,25K–50K
Ford,Other,119000.0,Gasoline,A/T,White,Black,At least 1 accident or damage reported,Yes,13500.0,210.0,17,13+,100K–150K
Kia,Other,10971.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,29998.0,1.6,3,0–3,0–25K
Mazda,Other,118500.0,Gasoline,M/T,Silver,Black,At least 1 accident or damage reported,Yes,11500.0,155.0,11,10–12,100K–150K
Kia,Other,8288.0,Gasoline,8-Speed A/T,Black,Black,None reported,Yes,45899.0,365.0,4,4–6,0–25K
Chevrolet,Other,2950.0,Gasoline,10-Speed A/T,Other,Gray,None reported,Yes,74500.0,650.0,2,0–3,0–25K
Mercedes-Benz,Other,73000.0,Gasoline,7-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,78000.0,563.0,8,7–9,50K–75K
Ford,Other,82000.0,Gasoline,Transmission w/Dual Shift Mode,Other,Other,None reported,Yes,14900.0,280.0,20,13+,75K–100K
Audi,Other,7874.0,Gasoline,1-Speed Automatic,Other,Other,None reported,Unknown,38999.0,,6,4–6,0–25K
GMC,Other,49105.0,Gasoline,8-Speed A/T,White,Black,None reported,Yes,39750.0,420.0,8,7–9,25K–50K
Kia,Other,5500.0,Gasoline,8-Speed A/T,Silver,Black,None reported,Yes,40000.0,291.0,2,0–3,0–25K
Chevrolet,Corvette Base,36700.0,Gasoline,6-Speed M/T,Blue,Black,None reported,Yes,26000.0,400.0,20,13+,25K–50K
BMW,Other,40000.0,Gasoline,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,34000.0,445.0,11,10–12,25K–50K
Nissan,Other,78110.0,Gasoline,A/T,Silver,Black,Unknown,Unknown,17500.0,170.0,8,7–9,75K–100K
GMC,Other,74864.0,Gasoline,A/T,Gray,Beige,None reported,Yes,19780.0,288.0,10,10–12,50K–75K
Cadillac,Other,15350.0,Gasoline,10-Speed A/T,Black,Black,None reported,Yes,93500.0,420.0,4,4–6,0–25K
Nissan,Other,46100.0,Gasoline,6-Speed A/T,Blue,Black,None reported,Yes,72999.0,485.0,15,13+,25K–50K
Toyota,Other,61454.0,Gasoline,A/T,Silver,Gray,None reported,Yes,31000.0,295.0,7,7–9,50K–75K
BMW,Other,45241.0,Gasoline,A/T,Blue,Brown,None reported,Yes,54500.0,335.0,5,4–6,25K–50K
INFINITI,Other,48000.0,Gasoline,CVT Transmission,Black,Black,None reported,Yes,27000.0,295.0,7,7–9,25K–50K
Lexus,Other,68500.0,Gasoline,6-Speed M/T,Black,Beige,None reported,Yes,18500.0,204.0,15,13+,50K–75K
GMC,Other,43433.0,Gasoline,Automatic,Other,Other,None reported,Unknown,51899.0,5.3,6,4–6,25K–50K
Chevrolet,Other,122961.0,Gasoline,4-Speed Automatic,Other,Other,None reported,Yes,20995.0,6.0,20,13+,100K–150K
Dodge,Other,92861.0,Gasoline,5-Speed A/T,Gray,Other,None reported,Yes,19750.0,375.0,11,10–12,75K–100K
Hyundai,Other,72000.0,Gasoline,8-Speed A/T,White,Beige,None reported,Yes,21400.0,429.0,9,7–9,50K–75K
Lamborghini,Other,6929.0,Gasoline,A/T,Blue,Black,None reported,Yes,649999.0,759.0,6,4–6,0–25K
Ford,Other,83000.0,Gasoline,A/T,Gray,Black,None reported,Yes,10500.0,260.0,22,,75K–100K
Audi,Other,18031.0,Gasoline,1-Speed Automatic,Other,Black,None reported,Unknown,39599.0,,4,4–6,0–25K
Toyota,Other,8200.0,Hybrid,10-Speed A/T,Other,Black,None reported,Yes,78900.0,437.0,2,0–3,0–25K
Land,Other,19000.0,Hybrid,Transmission w/Dual Shift Mode,Silver,Black,Unknown,Unknown,74900.0,395.0,5,4–6,0–25K
Jeep,Other,12875.0,Gasoline,8-Speed Automatic,Other,Other,None reported,Unknown,42599.0,3.6,3,0–3,0–25K
Maserati,Other,32000.0,Gasoline,A/T,Other,Brown,None reported,Yes,36000.0,454.0,10,10–12,25K–50K
BMW,M5 Base,61145.0,Gasoline,7-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,37500.0,560.0,12,10–12,50K–75K
Mercedes-Benz,Other,9612.0,Gasoline,"Automatic, 9-Spd 9G-Tronic",Other,Black,None reported,Unknown,43900.0,2.0,3,0–3,0–25K
Land,Other,3534.0,Hybrid,Automatic,Other,Black,None reported,Unknown,143998.0,4.4,2,0–3,0–25K
Ford,F-150 Lariat,152000.0,Gasoline,6-Speed A/T,Other,Beige,None reported,Yes,14000.0,365.0,14,13+,150K+
Audi,Other,129567.0,Gasoline,A/T,White,Black,None reported,Yes,7000.0,211.0,13,13+,100K–150K
BMW,Other,36000.0,Gasoline,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,41995.0,335.0,6,4–6,25K–50K
BMW,Other,92008.0,Gasoline,6-Speed A/T,White,Black,None reported,Yes,12500.0,300.0,16,13+,75K–100K
Ford,Other,63900.0,Gasoline,A/T,White,Gray,None reported,Yes,10300.0,150.0,27,,50K–75K
Toyota,Other,150900.0,Gasoline,A/T,Black,Gray,None reported,Yes,17500.0,381.0,13,13+,150K+
Dodge,Other,43000.0,Gasoline,6-Speed M/T,Other,Black,None reported,Yes,50000.0,,6,4–6,25K–50K
Land,Other,38020.0,Gasoline,Automatic,White,Other,None reported,Unknown,63998.0,5.0,7,7–9,25K–50K
Audi,Other,14750.0,Hybrid,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,61059.0,335.0,4,4–6,0–25K
Subaru,Other,52500.0,Gasoline,6-Speed M/T,Gray,Black,None reported,Yes,23000.0,268.0,10,10–12,50K–75K
Chevrolet,Other,207571.0,Gasoline,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,21000.0,355.0,8,7–9,150K+
INFINITI,Other,39000.0,Gasoline,A/T,Gray,Gray,None reported,Yes,29900.0,295.0,5,4–6,25K–50K
Porsche,Other,66000.0,Gasoline,A/T,Black,Brown,Unknown,Unknown,28000.0,265.0,14,13+,50K–75K
INFINITI,Other,93500.0,Gasoline,A/T,Black,Black,None reported,Yes,16000.0,295.0,8,7–9,75K–100K
BMW,M4 Base,7200.0,Gasoline,7-Speed A/T,Black,Black,None reported,Yes,64000.0,425.0,7,7–9,0–25K
Maserati,Other,1220.0,Gasoline,"Automatic, 8-Spd Dual-Clutch",Other,Black,None reported,Unknown,238900.0,3.0,3,0–3,0–25K
Land,Other,8421.0,Hybrid,A/T,Black,Other,None reported,Yes,90000.0,395.0,2,0–3,0–25K
BMW,Other,25520.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,84900.0,4.4,5,4–6,25K–50K
Tesla,Other,30554.0,Gasoline,1-Speed Automatic,Blue,Black,None reported,Unknown,41999.0,,5,4–6,25K–50K
Volvo,Other,17000.0,Gasoline,A/T,Gray,Other,None reported,Yes,54900.0,402.0,2,0–3,0–25K
Mercedes-Benz,Other,41314.0,Gasoline,Transmission w/Dual Shift Mode,Other,Other,At least 1 accident or damage reported,Yes,30999.0,382.0,14,13+,25K–50K
Land,Other,49899.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,64500.0,518.0,5,4–6,25K–50K
Ford,Other,186268.0,E85 Flex Fuel,6-Speed A/T,Blue,Black,None reported,Yes,4500.0,240.0,13,13+,150K+
Lexus,Other,51335.0,Gasoline,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,25995.0,268.0,9,7–9,50K–75K
Porsche,Other,10400.0,Gasoline,A/T,Gray,Black,None reported,Yes,99750.0,365.0,6,4–6,0–25K
Mercedes-Benz,Other,20622.0,Gasoline,Automatic,Other,Black,None reported,Unknown,142998.0,4.0,5,4–6,0–25K
RAM,Other,19376.0,Gasoline,Automatic,Other,Black,None reported,Yes,45861.0,5.7,3,0–3,0–25K
Audi,Other,12245.0,Gasoline,7-Speed Automatic with Auto-Shift,Other,Other,None reported,Unknown,187900.0,5.2,5,4–6,0–25K
Mitsubishi,Other,77000.0,Gasoline,5-Speed M/T,Silver,Black,None reported,Yes,57000.0,286.0,19,13+,75K–100K
Acura,Other,40000.0,Gasoline,6-Speed A/T,Blue,Gray,None reported,Yes,24000.0,280.0,12,10–12,25K–50K
Cadillac,Other,113000.0,Gasoline,6-Speed A/T,White,Beige,None reported,Yes,10000.0,270.0,13,13+,100K–150K
Chevrolet,Other,7600.0,Gasoline,6-Speed M/T,Gray,Black,At least 1 accident or damage reported,Yes,46000.0,455.0,3,0–3,0–25K
Toyota,Other,20400.0,Hybrid,CVT Transmission,White,Gray,None reported,Yes,29900.0,208.0,3,0–3,0–25K
Ford,Other,115000.0,Gasoline,A/T,White,Gray,None reported,Yes,39000.0,310.0,6,4–6,100K–150K
Lexus,Other,239000.0,Hybrid,A/T,Black,Black,None reported,Yes,7000.0,295.0,13,13+,150K+
Jaguar,Other,62194.0,Gasoline,Automatic,Black,Black,None reported,Unknown,32998.0,3.0,11,10–12,50K–75K
Jeep,Other,22138.0,Gasoline,Automatic,Black,Black,None reported,Unknown,38598.0,3.6,5,4–6,0–25K
Porsche,Other,48900.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,62500.0,350.0,8,7–9,25K–50K
Audi,Other,21800.0,Gasoline,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,117000.0,525.0,11,10–12,0–25K
Lincoln,Other,68200.0,Gasoline,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,16750.0,300.0,9,7–9,50K–75K
Chevrolet,Other,139000.0,Gasoline,A/T,Other,Gray,None reported,Yes,7000.0,190.0,24,,100K–150K
Mercedes-Benz,Other,76100.0,Gasoline,A/T,Black,Black,None reported,Yes,130000.0,416.0,4,4–6,75K–100K
Lexus,Other,14330.0,Gasoline,Automatic,Black,Other,None reported,Unknown,54998.0,3.5,3,0–3,0–25K
BMW,Other,41906.0,Gasoline,8-Speed A/T,Blue,Other,At least 1 accident or damage reported,Yes,45999.0,445.0,6,4–6,25K–50K
Chevrolet,Camaro 2SS,164000.0,Gasoline,8-Speed A/T,Black,Other,None reported,Yes,21500.0,455.0,9,7–9,150K+
Ford,Other,161933.0,Hybrid,Automatic CVT,Blue,Other,None reported,Yes,7945.0,2.0,12,10–12,150K+
Hyundai,Other,22829.0,Gasoline,Automatic,Other,Black,None reported,Unknown,34580.0,2.5,3,0–3,0–25K
Lexus,Other,5483.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,59950.0,2.4,2,0–3,0–25K
Land,Other,46891.0,Gasoline,9-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,31000.0,246.0,5,4–6,25K–50K
Chevrolet,Other,72000.0,Gasoline,A/T,Blue,Beige,At least 1 accident or damage reported,Yes,39000.0,355.0,6,4–6,50K–75K
Porsche,Other,3400.0,Gasoline,6-Speed M/T,White,Black,None reported,Yes,129900.0,414.0,5,4–6,0–25K
Chevrolet,Other,18000.0,Gasoline,10-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,30000.0,335.0,4,4–6,0–25K
Jeep,Other,30630.0,Gasoline,Automatic,Other,Black,None reported,Unknown,39998.0,3.6,4,4–6,25K–50K
Toyota,Other,24985.0,Gasoline,5-Speed A/T,Silver,Other,Unknown,Unknown,33580.0,236.0,18,13+,0–25K
GMC,Other,9978.0,Gasoline,10-Speed A/T,White,Other,None reported,Yes,93999.0,420.0,2,0–3,0–25K
Ford,Other,18500.0,Gasoline,M/T,Blue,Black,At least 1 accident or damage reported,Yes,77999.0,526.0,7,7–9,0–25K
Cadillac,Other,72843.0,Gasoline,10-Speed Automatic,Other,Other,None reported,Yes,79990.0,6.2,4,4–6,50K–75K
Buick,Other,67500.0,Gasoline,8-Speed A/T,Black,Beige,None reported,Yes,20000.0,310.0,8,7–9,50K–75K
Tesla,Other,43534.0,Gasoline,1-Speed A/T,Black,Black,None reported,Yes,65990.0,534.0,5,4–6,25K–50K
Mercedes-Benz,Other,36900.0,Gasoline,9-Speed A/T,Gray,Beige,None reported,Yes,28500.0,241.0,8,7–9,25K–50K
Chevrolet,Other,61720.0,E85 Flex Fuel,Automatic,Silver,Other,At least 1 accident or damage reported,Unknown,39998.0,5.3,8,7–9,50K–75K
Kia,Other,35938.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,43329.0,3.8,3,0–3,25K–50K
Toyota,Other,10748.0,Hybrid,Automatic,Other,Black,None reported,Unknown,63100.0,3.4,2,0–3,0–25K
Audi,Other,4457.0,Gasoline,Automatic,Other,Black,None reported,Unknown,107900.0,4.0,2,0–3,0–25K
Nissan,Other,108206.0,Gasoline,Automatic,White,Other,At least 1 accident or damage reported,Unknown,26498.0,5.6,7,7–9,100K–150K
Land,Other,32705.0,Diesel,Automatic,Other,Other,None reported,Unknown,46598.0,3.0,5,4–6,25K–50K
Kia,Other,74026.0,Gasoline,8-Speed Automatic,Other,Black,None reported,Unknown,32913.0,3.8,5,4–6,50K–75K
Lexus,Other,24651.0,Gasoline,6-Speed Automatic,Other,Black,None reported,Unknown,45950.0,3.5,5,4–6,0–25K
BMW,Other,13000.0,Hybrid,Transmission w/Dual Shift Mode,Gray,Other,None reported,Yes,69000.0,335.0,3,0–3,0–25K
Land,Other,11700.0,Hybrid,Transmission w/Dual Shift Mode,Gray,Other,None reported,Yes,133500.0,395.0,2,0–3,0–25K
Chevrolet,Other,77500.0,Diesel,6-Speed A/T,Black,Brown,None reported,Yes,54000.0,397.0,10,10–12,75K–100K
Maserati,Other,82000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,At least 1 accident or damage reported,Yes,7999.0,394.0,18,13+,75K–100K
Dodge,Other,1389.0,Gasoline,M/T,Black,Black,None reported,Yes,489995.0,645.0,8,7–9,0–25K
Ford,Other,29830.0,Gasoline,10-Speed Automatic,Other,Other,None reported,Unknown,55329.0,3.5,4,4–6,25K–50K
Mazda,Other,83100.0,Gasoline,A/T,White,Other,None reported,Yes,17800.0,,9,7–9,75K–100K
Kia,Other,62660.0,Gasoline,A/T,White,Black,None reported,Yes,16500.0,185.0,6,4–6,50K–75K
Land,Other,56006.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Other,None reported,Yes,59000.0,575.0,7,7–9,50K–75K
Lexus,Other,31365.0,Hybrid,Variable,Other,Other,None reported,Unknown,52998.0,3.5,4,4–6,25K–50K
Lincoln,Other,27600.0,Gasoline,4-Speed A/T,Black,Other,None reported,Yes,14900.0,239.0,21,,25K–50K
Honda,Other,47245.0,Gasoline,6-Speed M/T,White,Black,None reported,Yes,19600.0,201.0,13,13+,25K–50K
Lexus,Other,73948.0,Hybrid,A/T,White,Beige,None reported,Yes,31990.0,308.0,8,7–9,50K–75K
RAM,Other,36757.0,E85 Flex Fuel,8-Speed Automatic,Other,Other,None reported,Yes,31953.0,3.6,6,4–6,25K–50K
Tesla,Model Y Long Range,4786.0,Gasoline,A/T,White,Other,None reported,Yes,48000.0,425.0,2,0–3,0–25K
Audi,Other,1900.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,78900.0,401.0,2,0–3,0–25K
Hyundai,Other,52060.0,Gasoline,6-Speed M/T,Black,Black,At least 1 accident or damage reported,Yes,15000.0,348.0,11,10–12,50K–75K
Porsche,Other,58000.0,Gasoline,6-Speed M/T,Silver,Black,None reported,Yes,41500.0,303.0,17,13+,50K–75K
Ford,Other,52246.0,Diesel,6-Speed Manual,Other,Other,None reported,Yes,26095.0,6.4,15,13+,50K–75K
Kia,Other,64290.0,Gasoline,6-Speed Automatic,Other,Other,None reported,Unknown,16999.0,2.0,9,7–9,50K–75K
Nissan,Other,37500.0,Gasoline,6-Speed M/T,Silver,Other,None reported,Yes,21500.0,332.0,16,13+,25K–50K
